,Close,ma7,ma25,after_close_price,ma_action,cash
30507,1243.68,1242.6914285714286,1238.7712000000001,1218.9,-1,5827391.321993802
30513,1218.9,1216.814285714286,1232.4028,1244.58,1,5950163.829294482
30527,1244.58,1242.8414285714284,1230.0339999999999,1259.27,-1,5879932.983023181
30537,1259.27,1261.3042857142857,1249.182,1250.52,-1,5920789.52181268
30552,1250.52,1251.5685714285714,1255.6988000000001,1271.43,1,6019791.304192093
30559,1271.43,1269.1157142857141,1258.23,1262.29,-1,6063066.114854353
30568,1262.29,1260.2957142857142,1268.7348000000002,1258.06,1,6042748.462281778
30573,1258.06,1265.1671428571428,1262.8708,1274.97,-1,5961525.884267069
30584,1274.97,1276.687142857143,1269.5624,1264.22,-1,6011790.912664499
30589,1264.22,1264.402857142857,1270.7228,1267.47,1,6027245.754753819
30593,1267.47,1265.765714285714,1267.4212,1266.68,1,6023489.039292107
30596,1266.68,1265.41,1266.47,1269.78,1,6038230.580977304
30599,1269.78,1270.0485714285714,1267.1528,1236.01,-1,6198818.2786254035
30604,1236.01,1240.6557142857143,1259.1779999999999,1247.01,1,6253985.308879916
30616,1247.01,1245.9971428571428,1250.7124000000001,1253.45,1,6286283.097501649
30624,1253.45,1252.0842857142857,1248.5388,1259.3,-1,6256944.267775386
30630,1259.3,1257.3785714285714,1253.7748,1260.3,-1,6251975.6786641525
30635,1260.3,1262.9071428571428,1259.1052,1262.99,-1,6238631.383991768
30640,1262.99,1264.0157142857145,1262.2548,1255.99,-1,6273208.39543916
30644,1255.99,1257.6828571428573,1260.8472,1246.67,1,6226658.421119705
30651,1246.67,1246.7585714285717,1254.0736,1235.66,1,6171667.51798052
30660,1235.66,1236.445714285714,1244.3236,1231.0,1,6148392.530820792
30667,1231.0,1231.6457142857143,1233.2587999999998,1220.37,1,6095299.588007935
30674,1220.37,1219.5014285714285,1226.868,1214.63,1,6066630.397815482
30682,1214.63,1208.8528571428574,1216.2272,1200.45,1,5995806.509848756
30689,1200.45,1195.2257142857143,1204.9412,1203.56,1,6011339.816730033
30702,1203.56,1204.837142857143,1211.2612000000001,1210.4,1,6045503.102603968
30709,1210.4,1211.7557142857145,1207.8848,1207.36,-1,6060686.785214607
30712,1207.36,1207.3899999999999,1208.5948,1209.04,1,6069120.0228563715
30715,1209.04,1205.952857142857,1208.5511999999999,1217.6,1,6112089.376554885
30718,1217.6,1216.292857142857,1210.222,1210.12,-1,6149637.363197979
30733,1210.12,1210.564285714286,1216.9756,1205.55,1,6126413.35008373
30738,1205.55,1199.3028571428572,1207.5588,1213.26,1,6165594.343762255
30744,1213.26,1210.5242857142857,1205.7744,1199.54,-1,6235317.201514442
30750,1199.54,1200.7814285714285,1207.7972,1190.15,1,6186507.133886669
30760,1190.15,1189.2628571428572,1198.6908,1199.47,1,6234953.335195599
30766,1199.47,1198.8514285714284,1193.57,1186.83,-1,6300657.19619827
30775,1186.83,1191.007142857143,1197.4552,1200.72,1,6374396.593125542
30783,1200.72,1209.7,1196.904,1209.88,-1,6325767.876361408
30794,1209.88,1210.5885714285716,1208.924,1203.94,-1,6356824.725954415
30801,1203.94,1204.2314285714285,1207.7024000000001,1206.43,1,6369971.970474596
30807,1206.43,1206.587142857143,1204.1008,1200.76,-1,6399909.671851876
30815,1200.76,1200.9214285714284,1204.6432,1215.12,1,6476446.784087287
30820,1215.12,1213.5242857142857,1206.1712,1227.86,-1,6408544.081449464
30828,1227.86,1225.0885714285712,1216.2312,1215.48,-1,6473158.757168474
30842,1215.48,1216.232857142857,1218.8472,1211.26,1,6450684.730483336
30850,1211.26,1210.087142857143,1215.0084,1220.82,1,6501597.454443032
30858,1220.82,1219.18,1215.0367999999999,1219.24,-1,6510011.9004531065
30864,1219.24,1217.2585714285713,1218.7192,1218.38,1,6505420.015152108
30871,1218.38,1221.702857142857,1219.5188,1213.65,-1,6530675.384307601
30877,1213.65,1212.3,1217.8024,1205.61,1,6487411.980451601
30886,1205.61,1204.51,1209.3656,1211.19,1,6517438.074172556
30898,1211.19,1211.3742857142856,1207.4912,1209.53,-1,6526370.568003522
30905,1209.53,1209.0442857142857,1210.2768,1212.14,1,6540453.581390945
30912,1212.14,1212.1257142857141,1209.6728,1209.01,-1,6557342.405874713
30919,1209.01,1209.5671428571427,1210.8111999999999,1204.24,1,6531471.219303864
30922,1204.24,1205.5985714285714,1208.8404,1208.86,1,6556528.846548585
30928,1208.86,1208.162857142857,1207.0508,1203.69,-1,6584569.524655773
30935,1203.69,1202.3357142857144,1206.1996,1208.53,1,6611045.873632115
30941,1208.53,1208.0657142857144,1205.278,1205.73,-1,6626362.769734131
30946,1205.73,1205.9057142857143,1207.178,1208.75,1,6642959.864908504
30949,1208.75,1209.6714285714286,1207.8684,1223.69,-1,6560853.705337266
31003,1223.69,1225.9557142857143,1215.818,1218.61,-1,6588090.290438979
31013,1218.61,1221.9799999999998,1220.3,1221.46,-1,6572682.524765177
31018,1221.46,1219.4585714285713,1220.5123999999998,1211.06,1,6516720.071424454
31045,1211.06,1209.0585714285714,1216.2144,1165.71,1,6272691.488828135
31056,1165.71,1167.4814285714288,1190.6228,1175.4,1,6324833.428527326
31065,1175.4,1176.1285714285714,1171.7784,1177.21,-1,6315093.809243989
31072,1177.21,1177.3828571428571,1175.5232,1174.2,-1,6331240.828353429
31075,1174.2,1173.5714285714287,1175.0919999999999,1177.45,1,6348764.702218315
31085,1177.45,1176.9500000000003,1175.6404,1180.6,-1,6331780.024472349
31089,1180.6,1181.7585714285717,1177.8912,1147.28,-1,6510481.456299741
31097,1147.28,1147.7514285714285,1166.5972,1119.15,1,6350851.859892839
31114,1119.15,1119.3628571428571,1132.5944,1129.59,1,6410095.833817049
31132,1129.59,1130.2857142857142,1132.8892,1126.61,1,6393185.197581977
31136,1126.61,1124.5157142857142,1129.468,1115.3,1,6329004.225830748
31143,1115.3,1114.5,1120.2756,1126.49,1,6392504.232364457
31149,1126.49,1126.577142857143,1119.7676000000001,1119.23,-1,6433702.628024397
31154,1119.23,1120.8700000000001,1123.4632000000001,1137.37,1,6537977.321941074
31158,1137.37,1136.2728571428572,1126.9392,1119.22,-1,6642309.499150979
31171,1119.22,1113.3485714285714,1127.5184,1109.17,1,6582665.094595605
31196,1109.17,1112.3042857142857,1105.2912,1111.99,-1,6565929.052720365
31201,1111.99,1109.0728571428572,1110.1176,1109.06,1,6548628.382638376
31203,1109.06,1111.2542857142857,1110.1476,1102.77,-1,6585768.7289918605
31209,1102.77,1100.7657142857145,1105.9740000000002,1107.77,1,6615628.8481871225
31214,1107.77,1108.8285714285714,1103.9384,1100.43,-1,6659463.503165767
31220,1100.43,1102.6785714285713,1105.1548,1100.33,1,6658858.333958895
31222,1100.33,1100.4271428571428,1103.096,1089.98,1,6596223.321047792
31229,1089.98,1087.8442857142857,1095.0748,1088.24,1,6585693.376848244
31235,1088.24,1083.0714285714287,1087.882,1086.24,1,6573589.9927108325
31241,1086.24,1083.15,1085.1084,1088.27,1,6585874.927610305
31245,1088.27,1090.2185714285715,1086.5167999999999,1084.0,-1,6611715.652743679
31248,1084.0,1084.5228571428572,1086.7572,1117.37,1,6815251.58570683
31254,1117.37,1112.4357142857143,1095.6392,1127.32,-1,6754562.867307568
31257,1127.32,1128.8114285714287,1110.4199999999998,1119.01,-1,6804353.891530792
31272,1119.01,1120.3700000000001,1126.5888,1129.14,1,6865951.290053779
31279,1129.14,1129.7257142857145,1124.8344,1126.21,-1,6883767.714305739
31286,1126.21,1125.0942857142857,1128.1612,1128.47,1,6897581.581199419
31289,1128.47,1130.5642857142857,1128.4596000000001,1135.26,-1,6856078.857213541
31293,1135.26,1136.2571428571428,1130.5576,1131.66,-1,6877820.0300602615
31302,1131.66,1130.5385714285715,1134.9972,1162.49,1,7065193.615348031
31308,1162.49,1162.3642857142856,1142.0592,1161.7,-1,7069994.949515314
31318,1161.7,1161.3585714285714,1163.8496,1165.89,1,7095494.88825894
31328,1165.89,1165.8200000000002,1162.302,1168.57,-1,7079184.664909796
31335,1168.57,1166.997142857143,1165.3792,1173.09,-1,7051802.5528537
31341,1173.09,1173.0842857142857,1168.0847999999999,1166.77,-1,7089794.004604234
31349,1166.77,1165.4614285714285,1171.4840000000002,1154.78,1,7016937.631784223
31365,1154.78,1155.3185714285714,1160.1768,1169.2,1,7104559.7248671735
31373,1169.2,1172.3314285714284,1160.8416,1174.43,-1,7072780.005947351
31381,1174.43,1173.0757142857144,1169.808,1170.29,-1,7097712.363963259
31387,1170.29,1170.19,1171.8424,1186.0,1,7192992.218732473
31391,1186.0,1184.0942857142857,1175.6076,1205.52,-1,7074605.028083521
31401,1205.52,1203.6414285714286,1189.2568,1203.63,-1,7085696.510185084
31409,1203.63,1203.0071428571428,1201.9712,1211.8,-1,7037600.217729586
31422,1211.8,1212.1157142857141,1205.8144,1200.31,-1,7104329.072740077
31427,1200.31,1199.1385714285714,1206.5459999999998,1202.91,1,7119717.810307143
31433,1202.91,1202.4185714285716,1200.5276000000001,1193.49,-1,7175472.390261665
31437,1193.49,1194.5785714285716,1198.9940000000001,1200.06,1,7214972.389092002
31442,1200.06,1196.68,1195.4156,1198.09,-1,7226816.376564722
31448,1198.09,1199.0514285714287,1196.6316,1195.6,-1,7241835.926663334
31451,1195.6,1192.7157142857143,1195.6184,1194.4,1,7234567.439617503
31458,1194.4,1198.69,1195.7236,1202.31,-1,7186655.9958403995
31461,1202.31,1201.8999999999999,1198.518,1202.49,-1,7185580.068600959
31469,1202.49,1203.017142857143,1201.2535999999998,1198.21,-1,7211155.568350323
31476,1198.21,1198.3514285714284,1201.8324,1202.39,1,7236311.9518521335
31484,1202.39,1202.3028571428572,1199.2592000000002,1195.51,-1,7277717.673979516
31493,1195.51,1194.1085714285714,1199.0064,1186.17,1,7220860.029062311
31498,1186.17,1185.152857142857,1192.3128,1176.0,1,7158949.724050749
31508,1176.0,1176.55,1183.8108,1181.0,1,7189387.43546253
31523,1181.0,1180.3957142857143,1182.2728,1177.52,1,7168202.78831993
31528,1177.52,1179.3500000000001,1181.1304,1193.3,1,7264264.20553551
31535,1193.3,1194.5057142857145,1186.2192,1191.53,-1,7275039.1553752795
31541,1191.53,1190.7728571428572,1193.5356,1184.1,1,7229674.337935149
31546,1184.1,1185.1228571428571,1189.7340000000002,1192.83,1,7282976.4720202545
31550,1192.83,1191.947142857143,1189.0839999999998,1186.06,-1,7324311.574856012
31555,1186.06,1185.7271428571428,1189.0688,1191.45,1,7357596.602079319
31560,1191.45,1191.8457142857144,1188.692,1198.39,-1,7314739.813780665
31567,1198.39,1196.9271428571428,1193.4488,1202.09,-1,7292155.732378962
31571,1202.09,1202.2942857142857,1197.2632,1198.56,-1,7313569.528130776
31577,1198.56,1199.2957142857142,1200.5936,1200.71,1,7326688.749934843
31583,1200.71,1200.6014285714286,1199.5747999999999,1221.46,-1,7200073.0046165325
31591,1221.46,1221.0114285714285,1208.0936,1217.65,-1,7222531.601826092
31598,1217.65,1216.7657142857145,1220.0884,1221.33,1,7244359.644609091
31605,1221.33,1221.9014285714286,1218.0803999999998,1217.5,-1,7267077.417396832
31611,1217.5,1217.2842857142857,1220.3344,1217.66,1,7268032.433730947
31617,1217.66,1219.4285714285713,1217.3812,1221.86,-1,7242963.2549604615
31625,1221.86,1221.5828571428572,1219.15,1219.49,-1,7257012.182754362
31636,1219.49,1218.8700000000001,1220.1860000000001,1219.84,1,7259094.983157779
31643,1219.84,1222.6257142857141,1221.042,1208.68,-1,7325506.56173533
31646,1208.68,1210.8071428571427,1218.2348,1213.32,1,7353628.438862817
31655,1213.32,1213.3342857142857,1212.1424,1207.54,-1,7388659.570284558
31661,1207.54,1207.3514285714286,1211.1904,1210.28,1,7405425.000185497
31671,1210.28,1210.662857142857,1208.8816,1203.74,-1,7445441.756226424
31676,1203.74,1203.0985714285714,1207.818,1207.21,1,7466904.599443486
31682,1207.21,1206.3757142857141,1205.0667999999998,1214.47,-1,7421999.63063776
31689,1214.47,1213.0985714285714,1209.4572,1220.9,-1,7382703.9233539235
31705,1220.9,1217.6542857142856,1218.7328,1218.13,1,7365953.911176275
31707,1218.13,1220.0957142857146,1218.9464,1211.82,-1,7404110.07610081
31716,1211.82,1212.3085714285714,1216.2316,1213.84,1,7416452.092533716
31724,1213.84,1215.7914285714285,1212.9276,1212.8,-1,7422806.398023925
31736,1212.8,1212.2585714285713,1214.02,1219.54,1,7464057.812208193
31746,1219.54,1218.0714285714287,1215.2551999999998,1214.36,-1,7495761.421329041
31750,1214.36,1214.4328571428573,1216.3868,1216.84,1,7511069.475221541
31755,1216.84,1217.2299999999998,1215.6448,1213.34,-1,7532673.583537568
31760,1213.34,1213.6585714285716,1215.904,1216.71,1,7553595.262519983
31769,1216.71,1216.2271428571428,1214.8816,1196.07,-1,7681732.786020581
31776,1196.07,1195.9857142857143,1207.7688,1160.74,1,7454826.652324303
31784,1160.74,1165.2642857142857,1185.5031999999999,1168.52,1,7504793.5280717425
31801,1168.52,1168.6328571428571,1171.6616000000001,1173.94,1,7539603.356677285
31805,1173.94,1173.6871428571428,1170.9044000000001,1175.67,-1,7528492.470424962
31812,1175.67,1175.1414285714286,1173.174,1168.02,-1,7577479.828611147
31818,1168.02,1169.4742857142858,1172.0232,1173.58,1,7613550.090975727
31826,1173.58,1172.6042857142857,1170.76,1169.53,-1,7639824.292877984
31829,1169.53,1169.8128571428572,1170.9968,1171.12,1,7650210.7905528415
31835,1171.12,1172.5457142857142,1171.0503999999999,1162.15,-1,7708806.315171376
31839,1162.15,1159.9457142857143,1167.3627999999999,1177.65,1,7811621.3544392465
31845,1177.65,1174.8785714285716,1164.9204,1167.67,-1,7877820.973271076
31853,1167.67,1168.6085714285714,1171.8052,1171.99,1,7906966.353904757
31857,1171.99,1171.8028571428572,1170.5252,1173.59,-1,7896171.768484876
31860,1173.59,1173.457142857143,1171.2452,1169.82,-1,7921537.158073393
31870,1169.82,1169.3999999999999,1171.1256,1164.51,1,7885580.034490816
31874,1164.51,1164.6185714285714,1168.572,1186.3,1,8033132.901320259
31881,1186.3,1180.01,1170.5004000000001,1207.45,-1,7889913.849762538
31894,1207.45,1207.93,1195.2296000000001,1208.45,-1,7883379.489043864
31900,1208.45,1205.4342857142858,1207.1332,1213.91,1,7918998.051673829
31908,1213.91,1215.1257142857141,1209.3776,1216.42,-1,7902623.950538076
31919,1216.42,1217.7457142857143,1215.6480000000001,1210.35,-1,7942058.461134554
31928,1210.35,1209.5071428571428,1213.742,1208.83,1,7932084.545439983
31933,1208.83,1208.7857142857142,1210.1084,1210.74,1,7944617.55792461
31935,1210.74,1211.2357142857143,1210.1572,1206.59,-1,7971848.972485446
31937,1206.59,1207.6542857142856,1209.4687999999999,1209.15,1,7988762.699078212
31940,1209.15,1210.6271428571429,1209.3396,1209.14,-1,7988828.768322715
31943,1209.14,1207.75,1208.8036,1215.64,1,8031774.487589382
31949,1215.64,1215.0542857142857,1210.2136,1219.6,-1,8005610.634005383
31963,1219.6,1218.687142857143,1220.1452,1216.02,1,7982111.055397857
31969,1216.02,1216.4771428571428,1218.5,1267.91,1,8322723.662644938
31973,1267.91,1273.5028571428572,1236.094,1268.23,-1,8320623.141652087
31985,1268.23,1267.1599999999999,1271.1712,1270.33,1,8334400.854367816
31991,1270.33,1271.2514285714285,1268.8239999999998,1268.21,-1,8348309.783395123
31996,1268.21,1268.6885714285713,1269.9620000000002,1270.59,1,8363976.729156849
32001,1270.59,1273.0614285714287,1270.6692,1268.98,-1,8374574.957172135
32004,1268.98,1268.1371428571426,1270.5408,1265.05,1,8348639.10350881
32007,1265.05,1265.6871428571428,1269.0508,1267.66,1,8365863.678079111
32021,1267.66,1263.097142857143,1265.8832,1263.88,1,8340917.742494538
32024,1263.88,1262.7557142857145,1264.9492,1272.5,1,8397805.034753537
32035,1272.5,1271.814285714286,1267.5556,1265.55,-1,8443671.239069087
32040,1265.55,1265.6399999999999,1269.156,1290.19,1,8608067.79339777
32046,1290.19,1292.5757142857142,1275.8236,1294.98,-1,8576109.209987283
32056,1294.98,1294.94,1291.8239999999998,1296.69,-1,8564784.597445715
32062,1296.69,1299.6985714285713,1296.29,1288.51,-1,8618814.425706213
32068,1288.51,1289.1885714285713,1294.5644,1286.44,1,8604968.242237547
32075,1286.44,1285.5114285714285,1286.9728000000002,1288.69,1,8620018.441660011
32078,1288.69,1288.9600000000003,1287.0608,1284.09,-1,8650787.738257049
32084,1284.09,1284.902857142857,1287.306,1282.55,1,8640412.910077626
32088,1282.55,1281.357142857143,1284.7348,1280.65,1,8627612.797388727
32097,1280.65,1280.0942857142857,1282.2048000000002,1281.57,1,8633810.746690718
32101,1281.57,1282.7257142857143,1281.3776,1283.02,-1,8624042.239638664
32105,1283.02,1283.3614285714286,1281.934,1280.03,-1,8644140.045048181
32110,1280.03,1280.3257142857144,1281.6992,1287.8,1,8696611.446616912
32116,1287.8,1287.9042857142856,1283.9684000000002,1275.0,-1,8783050.821144553
32121,1275.0,1276.45,1284.5767999999998,1271.71,1,8760387.105692346
32132,1271.71,1272.5014285714285,1270.68,1274.99,-1,8737792.276913244
32137,1274.99,1275.6200000000001,1272.8023999999998,1274.56,-1,8740739.163303783
32149,1274.56,1271.9971428571428,1274.5947999999999,1279.36,1,8773656.835272036
32155,1279.36,1278.3542857142857,1275.0868,1275.3,-1,8801499.699478518
32159,1275.3,1275.25,1276.712,1281.14,1,8841804.536179652
32165,1281.14,1281.4657142857143,1277.2828,1269.62,-1,8921309.967480518
32169,1269.62,1271.1671428571428,1276.9776,1271.46,1,8934239.198541911
32177,1271.46,1270.6157142857141,1271.6412,1276.7,1,8971059.400042832
32193,1276.7,1276.2442857142858,1274.1344,1278.59,-1,8957778.83118086
32200,1278.59,1278.3542857142857,1277.2052,1288.42,-1,8888910.025769813
32208,1288.42,1289.99,1282.5620000000001,1274.16,-1,8987290.877485463
32216,1274.16,1276.4971428571428,1286.4884,1282.76,1,9047950.99987698
32222,1282.76,1281.6299999999999,1278.7848,1280.23,-1,9065796.36146425
32231,1280.23,1281.1114285714284,1279.2264,1288.78,-1,9005250.554155784
32241,1288.78,1287.202857142857,1283.4428,1292.6,-1,8978558.599658605
32245,1292.6,1292.112857142857,1287.8319999999999,1289.4,-1,9000786.19328301
32257,1289.4,1295.0228571428572,1292.6248,1288.58,-1,9006510.285634873
32262,1288.58,1288.922857142857,1291.9687999999999,1288.5,1,9005951.12685323
32275,1288.5,1288.2099999999998,1286.3612,1284.28,-1,9035446.75258495
32283,1284.28,1284.2014285714286,1286.8504,1275.53,1,8973886.844243217
32288,1275.53,1276.4071428571428,1281.7808,1269.78,1,8933433.19019008
32302,1269.78,1268.1499999999999,1270.9536,1270.52,1,8938639.399581267
32309,1270.52,1271.782857142857,1270.4144000000001,1271.02,-1,8935121.690533167
32316,1271.02,1269.1657142857143,1270.6688000000001,1271.23,1,8936597.965930102
32319,1271.23,1272.2914285714287,1270.7632,1268.62,-1,8954945.960149148
32325,1268.62,1267.8799999999999,1270.0803999999998,1270.32,1,8966945.93502914
32329,1270.32,1270.3700000000001,1269.274,1266.3,-1,8995322.346215941
32336,1266.3,1265.68,1268.4335999999998,1258.9,1,8942755.509477414
32343,1258.9,1258.7014285714286,1262.9904,1240.66,1,8813185.360543529
32348,1240.66,1241.8300000000002,1254.3924,1251.23,1,8888270.693560587
32355,1251.23,1251.2114285714285,1244.2084,1261.9,-1,8812474.997884898
32373,1261.9,1263.1614285714284,1259.6336000000001,1257.05,-1,8846344.95884832
32380,1257.05,1257.6471428571429,1260.1292,1258.9,1,8859364.121311126
32387,1258.9,1259.6657142857143,1257.5212,1256.66,-1,8875127.863968793
32393,1256.66,1257.1471428571429,1258.9832000000001,1255.55,1,8867288.518458467
32399,1255.55,1255.2885714285715,1257.0059999999999,1254.99,1,8863333.53333614
32401,1254.99,1254.5900000000001,1256.3344,1253.29,1,8851327.328500507
32410,1253.29,1252.8600000000001,1254.8008,1257.32,1,8879789.09643439
32413,1257.32,1258.7057142857143,1255.2308,1258.35,-1,8872514.748798683
32422,1258.35,1258.1100000000001,1259.6988000000001,1269.51,1,8951202.92346916
32426,1269.51,1270.6371428571426,1262.6496,1275.47,-1,8909179.489684569
32438,1275.47,1276.2457142857145,1277.8608,1276.08,1,8913440.349986032
